Attaching 7 probes...
# hash_agg_memory_trace format=2 target_pid=1623612 tracer_pid=2403121
HAGG_CONTEXT_GROW,139932216115824,454872,65536,131072
HAGG_CONTEXT_GROW,139932216115824,455895,131072,262144
HAGG_CONTEXT_GROW,139932216115824,457942,262144,524288
HAGG_CONTEXT_GROW,139932216115824,462037,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,465365,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,465474,8192,16384
HAGG_CONTEXT_GROW,139932216115824,465601,16384,32768
HAGG_CONTEXT_GROW,139932216115824,465856,32768,65536
HAGG_CONTEXT_GROW,139932216115824,466367,65536,131072
HAGG_CONTEXT_GROW,139932216115824,467390,131072,262144
HAGG_CONTEXT_GROW,139932216115824,469437,262144,524288
HAGG_CONTEXT_GROW,139932216115824,473532,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,476904,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,477013,8192,16384
HAGG_CONTEXT_GROW,139932216115824,477140,16384,32768
HAGG_CONTEXT_GROW,139932216115824,477395,32768,65536
HAGG_CONTEXT_GROW,139932216115824,477906,65536,131072
HAGG_CONTEXT_GROW,139932216115824,478929,131072,262144
HAGG_CONTEXT_GROW,139932216115824,480976,262144,524288
HAGG_CONTEXT_GROW,139932216115824,485071,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,488444,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,488553,8192,16384
HAGG_CONTEXT_GROW,139932216115824,488680,16384,32768
HAGG_CONTEXT_GROW,139932216115824,488935,32768,65536
HAGG_CONTEXT_GROW,139932216115824,489446,65536,131072
HAGG_CONTEXT_GROW,139932216115824,490469,131072,262144
HAGG_CONTEXT_GROW,139932216115824,492516,262144,524288
HAGG_CONTEXT_GROW,139932216115824,496611,524288,1048576
HAGG_END,2403136,3279373509,139932216115824,58546795155902042,1
HAGG_END_COUNTS,139932216115824,500000,130917,130917,1
HAGG_END_MEM,139932216115824,16777216,8192,16769024,32
HAGG_END_CONTEXT,139932216115824,1048576
HAGG_END_META,139932216115824,20,48,0,0
HAGG_END_DYN,139932216115824,0
