stage,query_ids,sb_mb,work_mem_mb,plan_supported,missing_plan_anchors,plan_anchors,prediction_sources,prediction_confidence,dynamic_peak_mb,spill_temp_mb,spill_io_mb,spill_io_mib_s,spilling_operators,infeasible_no_spill_operators,raw_os_capacity_mb,os_capacity_mb,predicted_memavailable_mb,memory_safe,tp_accesses,tp_sb_hits,tp_os_hits,tp_disk_misses,tp_sb_hit_rate,tp_os_cond_hit_rate,tp_combined_hit_rate,tp_refaults,tp_active_refaults,os_evictions,os_streaming_evictions,synthetic_spill_pages,tp_disk_io_mb,predicted_physical_io_mb,memory_footprint_mb,dynamic_pool_safe,available_dynamic_pool_mb,dynamic_pool_excess_mb
stage4_backpressure,9;13;18;21,128,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,26856.0,19995.964,12932.984,False,7415716,7152032,262110,1574,0.96444254,0.99403073,0.99978775,0,0,936293,936293,15351,787.0,16138.763,25427.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,256,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,26728.0,19867.964,12895.583,False,7415716,7381479,32663,1574,0.99538318,0.95402635,0.99978775,0,0,936652,936652,15351,787.0,16138.763,25555.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,512,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,26472.0,19611.964,12820.78,False,7415716,7406261,7881,1574,0.99872501,0.83352723,0.99978775,0,0,937081,937081,15351,787.0,16138.763,25811.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,1024,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,25960.0,19099.964,12671.173,False,7415716,7411702,2440,1574,0.99945872,0.60787245,0.99978775,0,0,937793,937793,15351,787.0,16138.763,26323.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,1504,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,25480.0,18619.964,12530.917,False,7415716,7412835,1307,1574,0.9996115,0.45366192,0.99978775,0,0,938602,938602,15351,787.0,16138.763,26803.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,2048,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,24936.0,18075.964,12371.96,False,7415716,7412962,1180,1574,0.99962863,0.42846768,0.99978775,0,0,938983,938983,15351,787.0,16138.763,27347.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,4096,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,22888.0,16027.964,11773.535,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,941214,941214,15351,787.0,16138.763,29395.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,8192,6500,True,q9:q9_p2;q21:q21_p3,q9:q9_p2:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25299.0,7675.882,15351.763,4.107124,1,0,18792.0,11931.964,10576.684,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,949105,949105,15351,787.0,16138.763,33491.0,False,15291.0,10008.0
stage4_backpressure,9;13;18;21,128,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,26856.0,19891.454,12828.474,False,7415716,7152032,262110,1574,0.96444254,0.99403073,0.99978775,0,0,936152,936152,14969,787.0,15756.459,25677.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,256,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,26728.0,19763.454,12791.073,False,7415716,7381479,32663,1574,0.99538318,0.95402635,0.99978775,0,0,936406,936406,14969,787.0,15756.459,25805.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,512,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,26472.0,19507.454,12716.27,False,7415716,7406261,7881,1574,0.99872501,0.83352723,0.99978775,0,0,936852,936852,14969,787.0,15756.459,26061.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,1024,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,25960.0,18995.454,12566.663,False,7415716,7411702,2440,1574,0.99945872,0.60787245,0.99978775,0,0,937601,937601,14969,787.0,15756.459,26573.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,1504,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,25480.0,18515.454,12426.407,False,7415716,7412835,1307,1574,0.9996115,0.45366192,0.99978775,0,0,938428,938428,14969,787.0,15756.459,27053.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,2048,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,24936.0,17971.454,12267.45,False,7415716,7412962,1180,1574,0.99962863,0.42846768,0.99978775,0,0,938690,938690,14969,787.0,15756.459,27597.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,4096,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,22888.0,15923.454,11669.025,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,940854,940854,14969,787.0,15756.459,29645.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,8192,6750,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25549.0,7484.73,14969.459,4.004844,1,0,18792.0,11827.454,10472.174,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,949411,949411,14969,787.0,15756.459,33741.0,False,15291.0,10258.0
stage4_backpressure,9;13;18;21,128,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,26856.0,19786.944,12723.964,False,7415716,7152032,262110,1574,0.96444254,0.99403073,0.99978775,0,0,935957,935957,14587,787.0,15374.156,25927.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,256,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,26728.0,19658.944,12686.563,False,7415716,7381479,32663,1574,0.99538318,0.95402635,0.99978775,0,0,936199,936199,14587,787.0,15374.156,26055.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,512,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,26472.0,19402.944,12611.76,False,7415716,7406261,7881,1574,0.99872501,0.83352723,0.99978775,0,0,936671,936671,14587,787.0,15374.156,26311.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,1024,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,25960.0,18890.944,12462.153,False,7415716,7411702,2440,1574,0.99945872,0.60787245,0.99978775,0,0,937389,937389,14587,787.0,15374.156,26823.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,1504,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,25480.0,18410.944,12321.897,False,7415716,7412835,1307,1574,0.9996115,0.45366192,0.99978775,0,0,938115,938115,14587,787.0,15374.156,27303.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,2048,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,24936.0,17866.944,12162.94,False,7415716,7412962,1180,1574,0.99962863,0.42846768,0.99978775,0,0,938332,938332,14587,787.0,15374.156,27847.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,4096,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,22888.0,15818.944,11564.515,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,940556,940556,14587,787.0,15374.156,29895.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,8192,7000,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25799.0,7293.578,14587.156,3.902565,1,0,18792.0,11722.944,10367.664,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,950136,950136,14587,787.0,15374.156,33991.0,False,15291.0,10508.0
stage4_backpressure,9;13;18;21,128,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,26856.0,19728.418,12665.439,False,7415716,7152032,262110,1574,0.96444254,0.99403073,0.99978775,0,0,935834,935834,14373,787.0,15160.066,26067.0,False,15291.0,10648.0
stage4_backpressure,9;13;18;21,256,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,26728.0,19600.418,12628.037,False,7415716,7381479,32663,1574,0.99538318,0.95402635,0.99978775,0,0,936106,936106,14373,787.0,15160.066,26195.0,False,15291.0,10648.0
stage4_backpressure,9;13;18;21,512,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,26472.0,19344.418,12553.234,False,7415716,7406261,7881,1574,0.99872501,0.83352723,0.99978775,0,0,936560,936560,14373,787.0,15160.066,26451.0,False,15291.0,10648.0
stage4_backpressure,9;13;18;21,1024,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,25960.0,18832.418,12403.628,False,7415716,7411702,2440,1574,0.99945872,0.60787245,0.99978775,0,0,937296,937296,14373,787.0,15160.066,26963.0,False,15291.0,10648.0
stage4_backpressure,9;13;18;21,1504,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,25480.0,18352.418,12263.372,False,7415716,7412835,1307,1574,0.9996115,0.45366192,0.99978775,0,0,937945,937945,14373,787.0,15160.066,27443.0,False,15291.0,10648.0
stage4_backpressure,9;13;18;21,2048,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,24936.0,17808.418,12104.415,False,7415716,7412962,1180,1574,0.99962863,0.42846768,0.99978775,0,0,938147,938147,14373,787.0,15160.066,27987.0,False,15291.0,10648.0
stage4_backpressure,9;13;18;21,4096,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,22888.0,15760.418,11505.989,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,940389,940389,14373,787.0,15160.066,30035.0,False,15291.0,10648.0
stage4_backpressure,9;13;18;21,8192,7140,True,q9:q9_p3;q21:q21_p3,q9:q9_p3:synthesized;q13:q13_p1@256;q18:q18_p1@256;q21:q21_p3:synthesized,q9:source+same_query_trace;q13:same_plan_trace;q18:same_plan_trace;q21:source+same_query_trace,0.75,25939.0,7186.533,14373.066,3.845289,1,0,18792.0,11664.418,10309.138,False,7415716,7414142,0,1574,0.99978775,0.0,0.99978775,0,0,950218,950218,14373,787.0,15160.066,34131.0,False,15291.0,10648.0
stage5_tp_surge,1;3;5;7,128,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,26837.0,27968.634,22904.493,True,6821992,5823724,992478,5790,0.85366913,0.99419995,0.99915127,0,0,349607,349607,4394,2895.0,48381.205,1574.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,256,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,26709.0,27840.634,22867.091,True,6821992,6268071,548131,5790,0.91880363,0.98954725,0.99915127,0,0,349798,349798,4394,2895.0,48381.205,1702.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,512,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,26453.0,27584.634,22792.288,True,6821992,6621744,194458,5790,0.9706467,0.97108585,0.99915127,0,0,350324,350324,4394,2895.0,48381.205,1958.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1024,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,25941.0,27072.634,22642.681,True,6821992,6780641,35561,5790,0.99393857,0.8599792,0.99915127,0,0,351139,351139,4394,2895.0,48381.205,2470.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1504,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,25461.0,26592.634,22502.425,True,6821992,6801307,14895,5790,0.99696789,0.72008702,0.99915127,0,0,352098,352098,4394,2895.0,48381.205,2950.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,2048,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,24917.0,26048.634,22343.469,True,6821992,6808474,7728,5790,0.99801847,0.5716822,0.99915127,0,0,353162,353162,4394,2895.0,48381.205,3494.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,4096,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,22869.0,24000.634,21745.043,True,6821992,6815257,945,5790,0.99901275,0.1403118,0.99915127,0,0,355947,355947,4394,2895.0,48381.205,5542.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,8192,256,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,1446.0,2197.292,45486.205,23.445464,4,0,18773.0,19904.634,20548.192,True,6821992,6816202,0,5790,0.99915127,0.0,0.99915127,0,0,362496,362496,4394,2895.0,48381.205,9638.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,128,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,26837.0,27279.704,22525.748,True,6821992,5823724,992478,5790,0.85366913,0.99419995,0.99915127,0,0,348931,348931,2696,2895.0,21963.993,2480.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,256,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,26709.0,27151.704,22488.347,True,6821992,6268071,548131,5790,0.91880363,0.98954725,0.99915127,0,0,349156,349156,2696,2895.0,21963.993,2608.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,512,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,26453.0,26895.704,22413.544,True,6821992,6621744,194458,5790,0.9706467,0.97108585,0.99915127,0,0,349580,349580,2696,2895.0,21963.993,2864.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1024,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,25941.0,26383.704,22263.937,True,6821992,6780641,35561,5790,0.99393857,0.8599792,0.99915127,0,0,350392,350392,2696,2895.0,21963.993,3376.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1504,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,25461.0,25903.704,22123.681,True,6821992,6801307,14895,5790,0.99696789,0.72008702,0.99915127,0,0,351289,351289,2696,2895.0,21963.993,3856.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,2048,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,24917.0,25359.704,21964.724,True,6821992,6808474,7728,5790,0.99801847,0.5716822,0.99915127,0,0,352349,352349,2696,2895.0,21963.993,4400.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,4096,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,22869.0,23311.704,21366.299,True,6821992,6815257,945,5790,0.99901275,0.1403118,0.99915127,0,0,355296,355296,2696,2895.0,21963.993,6448.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,8192,512,True,q5:q5_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p2:synthesized;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:source+same_query_trace;q7:same_plan_trace,0.75,2352.0,1348.113,19068.993,9.828945,3,0,18773.0,19215.704,20169.448,True,6821992,6816202,0,5790,0.99915127,0.0,0.99915127,0,0,361808,361808,2696,2895.0,21963.993,10544.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,128,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,26837.0,26837.0,21611.913,True,6821992,5823724,992478,5790,0.85366913,0.99419995,0.99915127,0,0,354233,354233,7096,2895.0,12841.623,4666.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,256,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,26709.0,26709.0,21574.511,True,6821992,6268071,548131,5790,0.91880363,0.98954725,0.99915127,0,0,354461,354461,7096,2895.0,12841.623,4794.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,512,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,26453.0,26453.0,21499.708,True,6821992,6621744,194458,5790,0.9706467,0.97108585,0.99915127,0,0,354965,354965,7096,2895.0,12841.623,5050.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1024,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,25941.0,25941.0,21350.102,True,6821992,6780641,35561,5790,0.99393857,0.8599792,0.99915127,0,0,355754,355754,7096,2895.0,12841.623,5562.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1504,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,25461.0,25461.0,21209.846,True,6821992,6801307,14895,5790,0.99696789,0.72008702,0.99915127,0,0,356683,356683,7096,2895.0,12841.623,6042.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,2048,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,24917.0,24917.0,21050.889,True,6821992,6808474,7728,5790,0.99801847,0.5716822,0.99915127,0,0,357690,357690,7096,2895.0,12841.623,6586.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,4096,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,22869.0,22869.0,20452.463,True,6821992,6815257,945,5790,0.99901275,0.1403118,0.99915127,0,0,360725,360725,7096,2895.0,12841.623,8634.0,True,15291.0,0.0
